0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.2532540178665119,2.180247660767135,-1.6822786577860698,1.1538143586925682,-1.5651550530454958,1.6741766641787965,-3.074568605582291,-0.12912307034170034,1.1035266448703673,0.5279612581679466,-0.9017428994195915,1.6786053932802196,-2.900683760079827,2.009602649591187,0.6459134261669568,-0.4238680610310631,0.29346963383443603,0.8403843251482354,-5.10484138445245,1.6594205480092188,-0.9683297197070904,0.265474227631582,-0.18948375708716775,0.12344280823248996,-1.6000187810791737,-3.9821445969452665,2.4251361739733523,-0.49335991192754963,-4.540381817356852,-0.15250379074228548,0.9368833544220938,0.9167707711382821,0.8107101941516177,-1.7325326323011414,1.8354832214807446,-4.516156991525306,1.867139072514743,4.487568001458342,1.0740352088939291,0.824313313195469,-3.336712880576651,-1.2657708439555082,-3.1982062345919267,-6.418873639588369,-6.960987594767785,0.0918279606484709,1.3853993857391647,1.6182373535415535,-4.6757712146188934,-0.24745197802032504,-2.8525278093533184,0.7042062617157836,-3.234670810961714,-1.3413368890805004,-0.6133562101964836,0.5007102785034083,-3.793659224884577,-1.6701638956432139,-4.387815551078189,-3.4611720141919964,-4.440687203566269,-1.0542535563794446,0.6463081791562652,0.9713179349673506,2.3710758135550924,-0.3703337066025103,0.4461300210562219,-3.7404655803437326,-2.990661118365516,1.6339391429716166,-0.058675880258197144,-1.3887623235975888,0.45473900670692,-2.080695093277651,-3.7377819320301175,-0.009716491754155163,1.5469489450709462,0.3721200921243145,-2.978374878872649,-1.9291518051456904,-0.8928483600044781,-1.7678644350339987,1.4083338482374534,-0.1309297521384053,0.009230100057157159,1.7612892670223066,1.0018445997285887,-0.8701505515749549,-2.762681299316401,-0.9075599702893643,-0.8412948716006127,1.8295147408675865,2.258154641767346,-2.2381206006416132,-0.03733937178814703,-0.5555490465252577,-0.4073275703335002,-1.014128566784573,-0.20906717154712584,-1.47577037701503
